year,month,hour,city,state,make,model,model_year,vin,mileage_category,weather,roadway_type,roadway_surface,lighting,sv_pre_crash_movement,cp_pre_crash_movement,collision_category,highest_injury_severity_alleged
2022,7,16,Upton,KY,Tesla,Model Y,2021,5YJYGDEE8MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,4,Land O' Lakes,FL,Tesla,Model 3,2020,5YJ3E1EA0LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,6,San Ygnacio,TX,Tesla,Model 3,2021,5YJ3E1EB7MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,11,Chantilly,VA,Tesla,Model 3,2020,5YJ3E1EB3LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,14,Sausalito,CA,Tesla,Model 3,2021,5YJ3E1EB5MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,10,Freedom Township,OH,Tesla,Model Y,2020,5YJYGDEE3LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,21,Atwater,CA,Tesla,Model Y,2021,5YJYGDEF7MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,22,Signal Hill,CA,Tesla,Model 3,2019,5YJ3E1EA3KF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,17,Irondale,AL,Tesla,Model 3,2019,5YJ3E1EB5KF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,23,Los Angeles,CA,Tesla,Model 3,2020,5YJ3E1EB0LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,21,Salem,WI,Tesla,Model X,2020,5YJXCAE44LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,21,Dallas,TX,Tesla,Model S,2018,5YJSA1E27JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,1,Los Angeles,CA,Tesla,Model 3,2021,5YJ3E1EA4MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,3,Marietta,GA,Tesla,Model Y,2021,5YJYGDEE4MF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,14,Chicago,IL,Tesla,Model S,2015,5YJSA1V44FF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,22,Fairhope,AL,Tesla,Model 3,2020,5YJ3E1EBXLF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,7,Atlanta,GA,Tesla,Model 3,2022,5YJ3E1EAXNF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,23,Stockton,CA,Tesla,Model Y,2021,5YJYGDEE8MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,2,Westminster,MD,Tesla,Model 3,2020,5YJ3E1EA0LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,5,Fort McDowell,AZ,Tesla,Model S,2016,5YJSA1E21GF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,15,Los Angeles,CA,Tesla,Model Y,2021,5YJYGDEEXMF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,12,Riverside,CA,Tesla,Model Y,2021,5YJYGDEE0MF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Fatality
2022,7,1,New Hope,AZ,Tesla,Model Y,2020,5YJYGDEE2LF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,18,Gainesville,FL,Tesla,Model S,2015,5YJSA1E22FF,High Medium,Unknown,Parking Lot,Unknown,Unknown,Unknown,Unknown,CP Rear-Ended By SV,Fatality
2022,7,0,Norcross,GA,Tesla,Model 3,2019,5YJ3E1EA7KF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,18,Emeryville,CA,Tesla,Model Y,2020,5YJYGDEF0LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,18,Desert Hot Springs,CA,Tesla,Model 3,2022,5YJ3E1EB9NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,5,Gallatin,TN,Tesla,Model 3,2020,5YJ3E1EA3LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,9,Carlisle,PA,Tesla,Model S,2014,5YJSA1H29EF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,6,Weverton,MD,Tesla,Model 3,2019,5YJ3E1EB6KF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,7,Brussels,WI,Tesla,Model 3,2020,5YJ3E1EA7LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,12,Sweetwater,FL,Tesla,Model Y,2021,5YJYGDEE3MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,12,Santa Monica,CA,Tesla,Model 3,2021,5YJ3E1EBXMF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,22,DuPont,WA,Tesla,Model 3,2021,5YJ3E1EAXMF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,12,Blue Springs,MO,Tesla,Model Y,2020,5YJYGDEF2LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,22,Sacaton,AZ,Tesla,Model 3,2022,5YJ3E1EB7NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,8,Torrance,CA,Tesla,Model S,2015,5YJSA1E14FF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,19,Unknown,UT,Tesla,Model Y,2021,5YJYGDEE2MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,9,Warrenville Heights,OH,Subaru,Outback,2020,4S4BTACC0L3,Low,Rain,Highway / Freeway,Wet,Daylight,Proceeding Straight,Unknown,Other / Unknown,Minor
2022,5,6,Mission Viejo,CA,Tesla,Model 3,2018,5YJ3E1EA0JF,High Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Fatality
2022,6,21,Las Vegas,NV,Tesla,Model 3,2022,5YJ3E1EAXNF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,1,Santa Clara,CA,Tesla,Model S,2019,5YJSA1E24KF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,15,San Antonio,TX,Tesla,Model 3,2019,5YJ3E1EA3KF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,0,Mountain View,CA,Tesla,Model 3,2022,5YJ3E1EA5NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,21,North Fort Myers,FL,Tesla,Model Y,2021,5YJYGDEF8MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,15,Elmhurst,IL,Tesla,Model Y,2021,5YJYGDEE5MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,6,Ballinger,TX,Tesla,Model 3,2022,5YJ3E1EB9NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,3,Chino,CA,Tesla,Model 3,2020,5YJ3E1EA5LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,13,Watermill,NY,BMW,540i,2022,WBA53BJ08NC,Low,Unknown,Highway / Freeway,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Minor
2022,6,0,San Ramon,CA,Tesla,Model 3,2018,5YJ3E1EB2JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,10,Long Beach,CA,Tesla,Model 3,2022,5YJ3E1EB7NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,22,Mountain View,CA,Tesla,Model Y,2021,5YJYGDEE5MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,7,Austin,TX,Tesla,Model 3,2018,5YJ3E1EB6JF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,20,San Diego,CA,Tesla,Model X,2020,5YJXCAE20LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,17,Rapid City,SD,Tesla,Model Y,2021,5YJYGAEE9MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,10,Lower Saucon Township,PA,Tesla,Model Y,2021,5YJYGDEE3MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,23,Sherman,TX,Tesla,Model Y,2020,5YJYGDEFXLF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,1,Fremont,CA,Tesla,Model 3,2018,5YJ3E1EA8JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,6,Lawrenceville,GA,Tesla,Model 3,2020,5YJ3E1EB5LF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,6,Escondido,CA,Tesla,Model 3,2021,5YJ3E1EC7MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,23,Fife,WA,Toyota,RAV4,2019,JTMP1RFV5KD,High Medium,Unknown,Highway / Freeway,Wet,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2022,6,6,Fremont,CA,Tesla,Model S,2015,5YJSA1S29FF,Very High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,6,Blue Springs,MS,Tesla,Model 3,2021,5YJ3E1EA6MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,16,Harrisburg,NC,Tesla,Model 3,2020,5YJ3E1EB6LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,20,Le Sueur,MN,Tesla,Model Y,2021,5YJYGAEE1MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,21,San Antonio,TX,Tesla,Model Y,2021,5YJYGDEE6MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,4,Miami,FL,Tesla,Model 3,2018,5YJ3E1EA8JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,17,Monsey,NY,Tesla,Model 3,2021,5YJ3E1EA3MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,19,Pentwater,MI,Tesla,Model Y,2021,5YJYGDEE0MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,3,18,Forked River,NJ,Kia,Telluride,2022,5XYP6DHC3NG,Low,Clear,Highway / Freeway,Dry,Dawn / Dusk,Proceeding Straight,Unknown,Other / Unknown,Minor
2022,6,23,Oakland,CA,Tesla,Model S,2016,5YJSA1E10GF,High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,3,University City,MO,Tesla,Model 3,2020,5YJ3E1EB8LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,18,Riverside,CA,Tesla,Model Y,2021,5YJYGAEE0MF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,6,14,Carrboro,NC,Tesla,Model S,2015,5YJSA1E2XFF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,22,Unknown,OR,Tesla,Model 3,2022,5YJ3E1EB3NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,17,Gladeview,FL,Tesla,Model Y,2022,7SAYGDEF2NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,17,San Jose,CA,Tesla,Model Y,2021,5YJYGDEF5MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,23,Saint Petersburg,FL,Tesla,Model 3,2018,5YJ3E1EB4JF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,21,Greenacres,FL,Tesla,Model 3,2018,5YJ3E1EA9JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,4,Maysville,NC,Tesla,Model 3,2018,5YJ3E1EB2JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,1,Phoenix,AZ,Tesla,Model Y,2021,5YJYGDEE4MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,0,Jackson,MI,Tesla,Model S,2018,5YJSA1E29JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,18,Mt. Vernon,KY,Tesla,Model Y,2021,5YJYGDEE6MF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,20,Hauppauge,NY,Tesla,Model 3,2020,5YJ3E1EB8LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,21,Centerville,OH,Tesla,Model 3,2020,5YJ3E1EB2LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,20,San Francisco,CA,Tesla,Model Y,2020,5YJYGDEF2LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,9,Rockville,MD,Tesla,Model Y,2021,5YJYGDED8MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,21,Tinton Falls School District,NJ,Tesla,Model Y,2020,5YJYGDEE4LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,10,Inglewood,CA,Tesla,Model 3,2018,5YJ3E1EA0JF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,21,San Diego,CA,Tesla,Model 3,2019,5YJ3E1EA2KF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,17,Franklin Township,PA,Tesla,Model 3,2018,5YJ3E1EB8JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,19,Mountain View,CA,Tesla,Model 3,2022,5YJ3E1EA1NF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,14,Phoenix,AZ,Tesla,Model X,2018,5YJXCBE44JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,20,Missoula,MT,Tesla,Model 3,2021,5YJ3E1EB0MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,16,Romeoville,IL,Tesla,Model S,2021,5YJSA1E65MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,23,Darien,CT,Tesla,Model Y,2021,5YJYGDEE9MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,19,Framingham,MA,Tesla,Model S,2019,5YJSA1E25KF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,6,Milwaukee,WI,Tesla,Model S,2016,5YJSA1E28GF,Very High,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,23,Fife,WA,Toyota,RAV4,2019,JTMP1RFV5KD,High Medium,Unknown,Highway / Freeway,Wet,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,17,New Salisbury,IN,Tesla,Model 3,2018,5YJ3E1EB2JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,21,Panama City Beach,FL,Tesla,Model 3,2018,5YJ3E1EB5JF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,22,Lawnside,NJ,Tesla,Model S,2018,5YJSA1E48JF,High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,6,Los Angeles,CA,Tesla,Model 3,2020,5YJ3E1EC2LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,14,Huber Heights,OH,Tesla,Model Y,2021,5YJYGDEEXMF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,2,West Covina,CA,Tesla,Model Y,2022,7SAYGDEE3NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,12,Waukegan,IL,Tesla,Model Y,2020,5YJYGDEE0LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,23,Salinas,CA,Tesla,Model Y,2021,5YJYGDEF9MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,19,Columbus,OH,Tesla,Model Y,2021,5YJYGAEE4MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,12,Columbus,OH,Tesla,Model 3,2020,5YJ3E1EA3LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,18,Phoenix,AZ,Audi,S8L,2023,WAUZZZF84PN,Low,Clear,Highway / Freeway,Dry,Daylight,Stopped,Unknown,Other / Unknown,No Injuries Reported
2022,5,1,Boca Raton,FL,Tesla,Model 3,2020,5YJ3E1EA4LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,3,Marlborough,MA,Tesla,Model S,2016,5YJSA1E22GF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,19,San Antonio,TX,Tesla,Model X,2016,5YJXCBE22GF,High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,5,23,Sacramento,CA,Tesla,Model X,2018,5YJXCBE27JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,4,Lake Worth,FL,Tesla,Model Y,2021,5YJYGDEFXMF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,7,Palm Bay,FL,Tesla,Model 3,2021,5YJ3E1EB9MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,12,Shelbyville,KY,Tesla,Model Y,2020,5YJYGDEE7LF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2021,9,0,Orlando,FL,Tesla,Model 3,2020,5YJ3E1EA1LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,22,Sunnyvale,CA,Tesla,Model 3,2022,5YJ3E1EB7NF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,14,Minnetonka,MN,Tesla,Model Y,2021,5YJYGDEE8MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,19,Oak Hill,TN,Tesla,Model S,2017,5YJSA1E27HF,High Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,15,Rothsay,MN,Tesla,Model 3,2019,5YJ3E1EB7KF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,21,Coxs Creek,KY,Tesla,Model 3,2018,5YJ3E1EAXJF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,14,San Antonio,TX,Tesla,Model S,2015,5YJSA1E12FF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,4,Miami,FL,Tesla,Model Y,2021,5YJYGDEE7MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,6,Anaheim,CA,Tesla,Model 3,2018,5YJ3E1EB6JF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,7,Montrose,CA,Tesla,Model Y,2021,5YJYGAEE5MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,14,Miami,FL,Tesla,Model S,2019,5YJSA1E24KF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,11,Ayden,NC,Tesla,Model 3,2022,5YJ3E1EC5NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,21,Pittsburgh,PA,Tesla,Model 3,2021,5YJ3E1EB1MF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,14,Napa,CA,Tesla,Model 3,2019,5YJ3E1EB5KF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2021,11,20,Maxatawny Tounship,PA,International,LT,2022,3HSDZAPR9NN,Low Medium,Unknown,Street,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2022,4,5,Conshohocken,PA,Tesla,Model Y,2021,5YJYGDEE2MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,1,Washington Township,PA,Tesla,Model Y,2020,5YJYGDEF1LF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,6,Marengo,OH,Tesla,Model Y,2020,5YJYGDEE0LF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,20,New Castle,DE,Tesla,Model Y,2021,5YJYGAEEXMF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,5,Fort Lauderdale,FL,Tesla,Model X,2016,5YJXCAE28GF,High Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Minor
2022,4,3,Seattle,WA,Tesla,Model Y,2020,5YJYGDEF8LF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,20,Livermore,CA,Tesla,Model 3,2018,5YJ3E1EA1JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,4,Las Vegas,NV,Tesla,Model S,2017,5YJSA1E20HF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,4,Virginia Beach,VA,Tesla,Model 3,2020,5YJ3E1EC9LF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,21,San Antonio,TX,Tesla,Model Y,2021,5YJYGAEE0MF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,9,Sugar Land,TX,Tesla,Model 3,2020,5YJ3E1ECXLF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,22,Springettsbury Township,PA,Tesla,Model 3,2019,5YJ3E1EA5KF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,19,Brentwood,TN,Tesla,Model 3,2022,5YJ3E1EA8NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,15,Chandler,AZ,Tesla,Model Y,2021,5YJYGDEE7MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,1,Janesville,WI,Tesla,Model S,2016,5YJSA1E20GF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,9,Hickory Hills,IL,Tesla,Model S,2015,5YJSA1S22FF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,3,0,Marshall,VA,Tesla,Model Y,2021,5YJYGAEE1MF,Low,Unknown,Highway / Freeway,Unknown,"Other, see Narrative",Unknown,Unknown,Other / Unknown,Unknown
2022,4,11,Pinole,CA,Tesla,Model S,2015,5YJSA1S26FF,Very High,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,3,16,Kansas City,MO,Tesla,Model 3,2020,5YJ3E1EB6LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,16,Sayreville,NJ,Tesla,Model Y,2021,5YJYGDEE7MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,4,5,Seattle,WA,Tesla,Model 3,2017,5YJ3E1EA3HF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,3,3,Altamonte Springs,FL,Tesla,Model Y,2022,7SAYGDEE1NF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,3,17,Santa Clarita,CA,Tesla,Model Y,2021,5YJYGDEE4MF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
